"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"312","이용업","05_19_01_P","5530000","5740000-203-1991-00001","1991-06-14","","01","영업/정상","01","영업","","","","","031 3512512","10.00","","경기도 화성시 만세구 우정읍 조암리 261-5","경기도 화성시 만세구 우정읍 조암남로 50","","대지이발관","2015-03-31 14:31:06","I","2026-02-04 01:35:23","일반이용업","183962.136107499","398078.865424608","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"313","이용업","05_19_01_P","5530000","5740000-203-1977-00003","1977-09-30","","03","폐업","02","폐업","2016-11-07","","","","031 3581101","3.00","","경기도 화성시 만세구 우정읍 매향리 674-4","","","부흥이발관","2005-11-01 00:00:00","I","2026-02-04 01:35:23","일반이용업","179129.693888927","394100.577230854","일반이용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"314","이용업","05_19_01_P","5530000","5740000-203-1991-00002","1991-01-20","","03","폐업","02","폐업","2023-10-06","","","","031 3513602","4.00","","경기도 화성시 만세구 우정읍 조암리 270-21","경기도 화성시 만세구 우정읍 조암남로 34-1","","중앙이용원","2023-10-06 09:53:37","I","2026-02-04 01:35:23","일반이용업","183845.13969436","398034.609502793","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"315","이용업","05_19_01_P","5530000","5740000-203-2000-00003","2000-09-25","","03","폐업","02","폐업","2005-06-23","","","","031 3513377","9.00","","경기도 화성시 만세구 우정읍 조암리 290-12","","","조암이발관","2005-11-01 00:00:00","I","2026-02-04 01:35:23","일반이용업","183812.667159239","397915.300718586","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"316","이용업","05_19_01_P","3450000","3450000-203-2026-00005","2026-01-14","","01","영업/정상","01","영업","","","","","","30.75","702-753","대구광역시 북구 고성동2가 112-3 고성아파트 101동 18호","대구광역시 북구 고성북로 3, 101동 1층 18호 (고성동2가, 고성아파트)","41596","소브리오(SOBRIO)","2026-02-02 11:56:46","U","2026-02-04 02:40:00","일반이용업","342798.542546603","265596.122154297","일반이용업","15","0","1","1","0","0","2","","","","임대","0","1","0","N",
"317","이용업","05_19_01_P","5310000","5310000-203-2026-00001","2026-01-29","","01","영업/정상","01","영업","","","","","","48.50","660-031","경상남도 진주시 충무공동 25-7","경상남도 진주시 에나로77번길 5-12, 104호 일부 (충무공동)","52851","아이비헤어(ib HAIR)","2026-02-02 16:31:44","U","2026-02-04 02:40:00","일반이용업","303506.369150214","187094.261706333","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"318","이용업","05_19_01_P","5530000","5770000-203-2012-00010","2012-11-02","","01","영업/정상","01","영업","","","","","031 80032096","30.81","","경기도 화성시 동탄구 능동 1113-6 (한솔프라자 107호)","경기도 화성시 동탄구 동탄지성로 134 (능동, (한솔프라자 107호))","","나이스가이","2026-02-02 18:26:57","U","2026-02-04 02:40:00","일반이용업","205341.597887556","411971.668142113","일반이용업","0","0","1","1","0","0","4","","","","임대","0","0","0","N",
"319","이용업","05_19_01_P","5530000","5770000-203-2015-00004","2015-04-20","","01","영업/정상","01","영업","","","","","","49.50","","경기도 화성시 동탄구 능동 1092-3 1층 일부호","경기도 화성시 동탄구 여울로 203, 1층 일부호 (능동)","","컷트클럽","2026-02-02 18:26:57","U","2026-02-04 02:40:00","일반이용업","205037.627174415","412712.830781947","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"320","이용업","05_19_01_P","5530000","5770000-203-2013-00001","2013-01-22","","01","영업/정상","01","영업","","","","","031 613 6098","31.50","","경기도 화성시 동탄구 능동 1081 (동탄능동마을주공아파트가상가동 104호)","경기도 화성시 동탄구 동탄지성로 150-14 (능동, 동탄능동마을주공아파트가상가동 104호)","","자르고","2026-02-02 18:26:57","U","2026-02-04 02:40:00","일반이용업","205372.290169079","412164.138333826","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"321","이용업","05_19_01_P","5530000","5770000-203-2013-00002","2013-03-11","","03","폐업","02","폐업","2014-03-19","","","","","44.10","","경기도 화성시 동탄구 능동 1092-7 1층일부","경기도 화성시 동탄구 여울로 197 (능동)","","옛동탄이발관","2026-02-02 18:26:57","U","2026-02-04 02:40:00","일반이용업","204999.560945524","412673.725692241","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"322","이용업","05_19_01_P","5530000","5770000-203-2012-00002","2012-05-15","","03","폐업","02","폐업","2015-01-20","","","","031 80153935","33.17","","경기도 화성시 동탄구 능동 1115 (경남아너스빌 상가동 102호)","","","남성헤어클럽 1080","2026-02-02 18:26:57","U","2026-02-04 02:40:00","일반이용업","205201.443473522","411804.863930564","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"323","이용업","05_19_01_P","5530000","5770000-203-2021-00003","2021-03-08","","01","영업/정상","01","영업","","","","","","44.00","","경기도 화성시 동탄구 능동 1138-3 1층 101호","경기도 화성시 동탄구 여울로2길 30, 1층 101호 (능동)","","안도룸","2026-02-02 18:26:57","U","2026-02-04 02:40:00","일반이용업","204600.328018618","411407.004552953","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"324","이용업","05_19_01_P","5530000","5770000-203-2018-00004","2018-08-09","","01","영업/정상","01","영업","","","","","031 80035676","46.98","","경기도 화성시 동탄구 능동 1113-2 아이비타워 1층 107호","경기도 화성시 동탄구 동탄지성로 144, 아이비타워 1층 107호 (능동)","","능동샵 염색","2026-02-02 18:26:57","U","2026-02-04 02:40:00","일반이용업","205243.702547802","412014.907976033","일반이용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"325","이용업","05_19_01_P","5530000","5770000-203-2023-00005","2023-06-19","","01","영업/정상","01","영업","","","","","","33.74","","경기도 화성시 동탄구 능동 1066-8 에스원스마트빌 1층 102호","경기도 화성시 동탄구 동탄원천로 350, 1층 102호 (능동, 에스원스마트빌)","","로운 맨즈헤어","2026-02-02 18:26:57","U","2026-02-04 02:40:00","일반이용업","205075.122159732","412872.097798889","일반이용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"326","이용업","05_19_01_P","5450000","5450000-203-1983-00001","1983-11-16","","01","영업/정상","01","영업","","","","","055 9729954","31.56","666-804","경상남도 산청군 산청읍 산청리 280 우리이발관","경상남도 산청군 산청읍 중앙로 11, 우리이발관","52219","우리이용원","2026-02-02 13:47:32","U","2026-02-04 02:40:00","일반이용업","279475.883424129","213276.706222795","일반이용업","1","0","0","0","0","0","3","","","","","0","0","0","N",
"327","이용업","05_19_01_P","3650000","3650000-203-2022-00004","2022-05-09","","03","폐업","02","폐업","2026-02-02","","","","042 522 8510","135.53","301-829","대전광역시 중구 오류동 175-4 2층","대전광역시 중구 계룡로 838, 2층 (오류동)","34908","하루두피서대전점","2026-02-02 11:11:07","U","2026-02-04 02:40:00","일반이용업","236582.008794994","313941.154416948","일반이용업","0","0","0","0","0","0","7","","","","","0","0","0","N",
"328","이용업","05_19_01_P","3310000","3310000-203-1966-00886","1966-03-01","","03","폐업","02","폐업","2026-01-30","","","","","22.30","608-060","부산광역시 남구 우암동 산 38-1","부산광역시 남구 유엔로 39 (우암동)","48471","성지 공고 구내이용","2026-01-30 14:32:39","U","2026-02-04 11:04:37","일반이용업","389676.581605576","183085.526249939","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"329","이용업","05_19_01_P","5070000","5070000-203-2026-00001","2026-01-14","","03","폐업","02","폐업","2026-01-30","","","","","4.00","760-140","경상북도 안동시 신안동 274-1 M컨벤션웨딩","경상북도 안동시 퇴계로 167, M컨벤션웨딩 2층 (신안동)","36688","제이원스파랜드 이발소","2026-01-30 09:40:38","U","2026-02-04 11:04:37","일반이용업","354974.688431737","342640.233747256","일반이용업","2","1","2","2","0","0","1","","","","","0","1","0","N",
"330","이용업","05_19_01_P","3660000","3660000-203-2025-00004","2025-08-20","","03","폐업","02","폐업","2026-01-30","","","","","11.25","302-804","대전광역시 서구 가장동 52-1","대전광역시 서구 도산로314번길 19, 3층 일부호 (가장동)","35312","하이랜드이용원","2026-01-30 13:07:04","U","2026-02-04 11:04:37","일반이용업","234839.52283825","314801.489816511","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"331","이용업","05_19_01_P","4641000","4661000-203-2002-00003","2002-03-09","","03","폐업","02","폐업","2026-01-30","","","","","27.30","","전북특별자치도 전주시 덕진구 송천동2가 465","전북특별자치도 전주시 덕진구 송천중앙로 240, 1층 일부호 (송천동2가)","54828","화정이용원","2026-01-30 10:18:36","U","2026-02-04 11:04:37","일반이용업","210919.186077362","263129.606018924","일반이용업","1","0","1","1","0","0","2","","","","임대","0","0","0","N",
"332","이용업","05_19_01_P","3090000","3090000-203-2026-00002","2026-02-04","","01","영업/정상","01","영업","","","","","","34.00","132-850","서울특별시 도봉구 방학동 689 방학 동부센트레빌","서울특별시 도봉구 도봉로145길 65, 방학 동부센트레빌 나동 1층 102호 (방학동)","01344","평창이용원","2026-02-04 10:35:14","I","2026-02-06 00:20:02","일반이용업","203418.621869881","462323.273453412","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"333","이용업","05_19_01_P","3230000","3230000-203-2026-00002","2026-02-04","","01","영업/정상","01","영업","","","","","","62.76","138-827","서울특별시 송파구 방이동 42 잠실역 웰리지 더테라스","서울특별시 송파구 올림픽로34길 5-14, 잠실역 웰리지 더테라스 303호 (방이동)","05544","리첸모","2026-02-04 12:28:33","I","2026-02-06 00:20:02","일반이용업","209773.41179469","445995.411613587","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"334","이용업","05_19_01_P","3290000","3290000-203-2026-00001","2026-02-03","","01","영업/정상","01","영업","","","","","","3.30","614-842","부산광역시 부산진구 부전동 39-1","부산광역시 부산진구 부전로 193-1, 3층 일부호 (부전동)","47248","수정탕 구내 이용원","2026-02-03 11:01:11","I","2026-02-06 00:20:02","일반이용업","387767.420859425","186950.054402186","일반이용업","5","1","3","3","0","0","1","","","","","0","0","0","N",
"335","이용업","05_19_01_P","4520000","4520000-203-2026-00001","2026-02-03","","01","영업/정상","01","영업","","","","","","30.26","336-863","충청남도 아산시 음봉면 산동리 1068 해링턴플레이스 스마트밸리 C동 121호","충청남도 아산시 음봉면 산동희망로 17, C동 1층 121호 (해링턴플레이스 스마트밸리)","31418","헤어반값","2026-02-03 11:29:18","I","2026-02-06 00:20:02","일반이용업","","","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"336","이용업","05_19_01_P","3420000","3420000-203-1992-00001","1992-11-21","","03","폐업","02","폐업","2026-02-03","","","","053 9559666","16.50","701-010","대구광역시 동구 신암동 762-20 , 21","대구광역시 동구 아양로 23-12 (신암동,, 21)","41196","거창이용소","2026-02-03 14:07:52","U","2026-02-06 02:40:00","일반이용업","345913.632280797","265869.928482572","일반이용업","3","0","1","1","0","0","3","","","","","0","0","0","N",
"337","이용업","05_19_01_P","3420000","3420000-203-1978-00006","1978-09-21","","03","폐업","02","폐업","2026-02-03","","","","053 9539722","15.41","701-842","대구광역시 동구 효목동 194-46","대구광역시 동구 화랑로37길 19 (효목동)","41175","다정이용소","2026-02-03 13:50:01","U","2026-02-06 02:40:00","일반이용업","348506.245098401","265446.699624144","일반이용업","2","1","1","1","0","0","4","","","","임대","0","0","0","N",
"338","이용업","05_19_01_P","3720000","3720000-203-2024-00006","2024-08-14","","03","폐업","02","폐업","2026-02-03","","","","","33.60","683-300","울산광역시 북구 화봉동 1491-3 울산송정 푸르지오","울산광역시 북구 박상진4로 72, 지하1층 111호 (화봉동, 울산송정 푸르지오)","44236","도미닉 바버샵","2026-02-03 15:08:54","U","2026-02-06 02:40:00","일반이용업","414677.479538309","235923.025452279","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"339","이용업","05_19_01_P","3450000","3450000-203-2026-00002","2026-01-06","","01","영업/정상","01","영업","","","","","","10.00","702-894","대구광역시 북구 서변동 1724-1","대구광역시 북구 호국로57길 6, 4층 (서변동)","41474","유니버시아드","2026-02-03 16:11:30","U","2026-02-06 02:40:00","일반이용업","344135.625386683","270911.45465356","일반이용업","7","0","4","4","0","0","1","","","","","0","1","0","N",
"340","이용업","05_19_01_P","3180000","3180000-203-2026-00001","2026-01-08","","03","폐업","02","폐업","2026-02-03","","","","","52.74","150-031","서울특별시 영등포구 영등포동1가 49","서울특별시 영등포구 경인로114가길 12-1, 2층 (영등포동1가)","07308","FPP바버샵","2026-02-03 11:05:08","U","2026-02-06 02:40:00","일반이용업","192308.847221703","446136.379895121","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"341","이용업","05_19_01_P","3620000","3620000-203-1996-00004","1996-07-23","","03","폐업","02","폐업","2026-02-03","","","","","16.56","500-844","광주광역시 북구 용봉동 1225-1 1층 15호","광주광역시 북구 용주로30번길 16, 1층 15호 (용봉동)","61181","시민","2026-02-03 09:30:58","U","2026-02-06 02:40:00","일반이용업","190902.562459741","186849.509100461","일반이용업","2","0","0","1","0","0","3","","","","임대","0","0","0","N",
"342","이용업","05_19_01_P","3450000","3450000-203-1998-00031","1998-11-13","","01","영업/정상","01","영업","","","","","053 327 1506","29.25","702-803","대구광역시 북구 관음동 1370 칠곡2차(수정)한양아파트","대구광역시 북구 구암로 17, 상가동 2층 203호 (관음동, 칠곡2차(수정)한양아파트)","41446","수정이용소","2026-02-04 16:32:03","U","2026-02-06 02:40:00","일반이용업","339180.112254152","271678.34729922","일반이용업","0","0","2","2","0","0","4","","","","","0","0","0","N",
"343","이용업","05_19_01_P","3860000","3871000-203-2000-01285","2000-08-01","","03","폐업","02","폐업","2026-02-04","","","","032 661 6875","78.86","","경기도 부천시 원미구 상동 325","경기도 부천시 원미구 부일로 290 (상동)","14625","킹이용원","2026-02-04 14:57:48","U","2026-02-06 02:40:00","일반이용업","178893.63779966","442913.517992039","일반이용업","0","0","0","0","0","0","7","","","","","0","0","0","N",
"344","이용업","05_19_01_P","5230000","5230000-203-2020-00002","2020-08-31","","03","폐업","02","폐업","2026-02-04","","","","","24.07","757-805","경상북도 예천군 예천읍 노하리 73-7 신가네찜닭전문점","경상북도 예천군 예천읍 효자로 95, 군민이발관","36821","군민이발관","2026-02-04 10:16:10","U","2026-02-06 02:40:00","일반이용업","329946.285567826","351642.300476181","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"345","이용업","05_19_01_P","4641000","4661000-203-1989-00001","1989-08-12","","03","폐업","02","폐업","2026-02-12","","","","","13.00","","전북특별자치도 전주시 덕진구 인후동2가 1526-3","전북특별자치도 전주시 덕진구 거북바우로 88 (인후동2가)","54918","시영이용원","2026-02-03 17:25:49","U","2026-02-06 02:40:00","일반이용업","213103.01796754","260142.83857307","일반이용업","2","0","0","1","0","0","3","","","","임대","0","0","0","N",
"346","이용업","05_19_01_P","4781000","4781000-203-1973-00001","1973-11-05","","03","폐업","02","폐업","2026-02-03","","","","063 5642554","23.76","","전북특별자치도 고창군 고창읍 읍내리 192-70","전북특별자치도 고창군 고창읍 성산3길 15","56433","쌍방울이용원","2026-02-03 13:50:07","U","2026-02-06 02:40:00","일반이용업","172552.508775266","215249.408066829","일반이용업","3","1","0","0","1","1","0","","","","","0","0","0","N",
"347","이용업","05_19_01_P","4641000","4661000-203-1969-00001","1969-07-30","","03","폐업","02","폐업","2026-02-12","","","","063 274 0871","18.00","","전북특별자치도 전주시 덕진구 덕진동1가 1279-13","전북특별자치도 전주시 덕진구 기린대로 506 (덕진동1가)","54897","덕신이용원","2026-02-03 17:28:14","U","2026-02-06 02:40:00","일반이용업","211078.694407397","260468.768635054","일반이용업","2","0","0","0","0","0","4","","","","","0","0","0","N",
"348","이용업","05_19_01_P","3410000","3410000-203-1985-00001","1985-02-15","","01","영업/정상","01","영업","","","","","053 4231473","14.80","700-846","대구광역시 중구 동인동4가 0031-0013 1층","대구광역시 중구 동덕로36길 68, 1층 (동인동4가)","41908","현대이용소","2026-02-04 15:32:28","U","2026-02-06 02:40:00","일반이용업","345154.985429011","264472.163964285","일반이용업","3","1","1","1","0","0","2","","","","","0","1","0","N",
"349","이용업","05_19_01_P","5380000","5380000-203-2023-00007","2023-10-18","","03","폐업","02","폐업","2026-02-04","","","","","31.40","626-050","경상남도 양산시 중부동 338","경상남도 양산시 중앙로 145, 1층 일부호 (중부동)","50621","이발맛집 홍쌤컷트","2026-02-04 11:35:09","U","2026-02-06 02:40:00","일반이용업","385204.422835483","206824.144133531","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"350","이용업","05_19_01_P","4400000","4400000-203-2026-00001","2026-02-05","","01","영업/정상","01","영업","","","","","","18.72","390-030","충청북도 제천시 의림동 50-1 제천스파빌딩 3층 남탕 이발소","충청북도 제천시 풍양로9길 5, 제천스파빌딩 3층 (의림동)","27169","킹스파헤어","2026-02-05 15:53:26","I","2026-02-07 00:20:02","일반이용업","307317.59325192","404766.534699677","일반이용업","3","0","3","3","0","0","2","","","","임대","0","1","0","N",
"351","이용업","05_19_01_P","4671000","4671000-203-2026-00002","2026-02-05","","01","영업/정상","01","영업","","","","","","11.00","","전북특별자치도 군산시 소룡동 737","전북특별자치도 군산시 해망로 631, 3층 (소룡동)","54009","군산더해수온천이용원","2026-02-05 14:42:17","I","2026-02-07 00:20:02","일반이용업","170546.588502932","275504.377348236","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"352","이용업","05_19_01_P","3860000","3881000-203-2026-00001","2026-01-07","","01","영업/정상","01","영업","","","","","","29.20","","경기도 부천시 소사구 소사본동 78 세영타워메카 3-1호","경기도 부천시 소사구 소사로247번길 19, 3층 3-1 일부호 (소사본동, 세영타워메카)","14705","봉이이용원","2026-02-05 14:27:09","U","2026-02-07 02:40:00","일반이용업","181738.861613817","442029.608124581","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"353","이용업","05_19_01_P","3550000","3550000-203-2026-00001","2026-01-12","","03","폐업","02","폐업","2026-02-05","","","","","42.57","407-824","인천광역시 계양구 작전동 866","인천광역시 계양구 계양대로 66, 1층 일부(3)호 (작전동)","21115","남자는머리빨","2026-02-05 14:59:14","U","2026-02-07 02:40:00","일반이용업","175444.989931333","447533.98407771","일반이용업","3","1","1","1","0","0","4","","","","임대","0","0","0","N",
"354","이용업","05_19_01_P","5380000","5380000-203-1994-00004","1994-09-17","","01","영업/정상","01","영업","","","","","055 3839698","0.00","626-010","경상남도 양산시 남부동 459-6 대창빌라 102호","경상남도 양산시 남부1길 19 (남부동,대창빌라 102호)","50622","남강이용원","2026-02-05 17:14:22","U","2026-02-07 02:40:00","일반이용업","385120.757824677","206405.163642481","일반이용업","","","","","","","4","","","","","","","","N",
"355","이용업","05_19_01_P","3070000","3070000-203-2021-00003","2021-07-12","","01","영업/정상","01","영업","","","","","","55.44","136-828","서울특별시 성북구 장위동 64-126","서울특별시 성북구 화랑로 241-14, 1층 (장위동)","02772","미트커트클럽(meet cut club)","2026-02-05 13:33:29","U","2026-02-07 02:40:00","일반이용업","204879.792977113","456541.0757671","일반이용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"356","이용업","05_19_01_P","3940000","3960100-203-2024-00009","2024-12-12","","01","영업/정상","01","영업","","","","","","40.00","410-837","경기도 고양시 일산동구 장항동 761 라페스타 F 216호","경기도 고양시 일산동구 무궁화로 20-11, 라페스타 F 216(일부)호 (장항동)","10401","맨즈헤어 남성시대","2026-02-05 11:19:13","U","2026-02-07 02:40:00","일반이용업","179402.901067853","462211.337473083","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"357","이용업","05_19_01_P","3160000","3160000-203-2026-00001","2026-02-06","","01","영업/정상","01","영업","","","","","","60.00","152-816","서울특별시 구로구 개봉동 403-91 삼전빌딩","서울특별시 구로구 개봉로 19, 삼전빌딩 202호 (개봉동)","08352","라헬","2026-02-06 17:26:01","I","2026-02-08 00:20:01","일반이용업","187200.215293117","442816.193859028","일반이용업","0","0","2","2","0","0","2","","","","","0","0","1","N",
"358","이용업","05_19_01_P","5130000","5130000-203-2026-00001","2026-02-06","","01","영업/정상","01","영업","","","","","","0.00","712-150","경상북도 경산시 임당동 526-2","경상북도 경산시 둥지로 113-1, 1층 (임당동)","38520","국도 이용소","2026-02-06 13:28:52","I","2026-02-08 00:20:01","일반이용업","357674.279900895","261731.113085686","일반이용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"359","이용업","05_19_01_P","3420000","3420000-203-1989-00002","1989-10-26","","03","폐업","02","폐업","2026-02-06","","","","053 9423844","23.10","701-819","대구광역시 동구 신암동 634-3","대구광역시 동구 아양로11길 39-1 (신암동)","41194","아진이용소","2026-02-06 15:27:56","U","2026-02-08 02:40:00","일반이용업","346223.491629157","266284.845258404","일반이용업","4","1","1","1","0","0","4","","","","임대","0","0","0","N",
"360","이용업","05_19_01_P","4140000","4140000-203-2014-00002","2014-06-03","","01","영업/정상","01","영업","","","","","","33.00","486-903","경기도 연천군 전곡읍 전곡리 458-22","경기도 연천군 전곡읍 전곡로172번길 9, 1호","11033","ROOT BarBershop","2026-02-06 14:10:17","U","2026-02-08 02:40:00","일반이용업","205909.399812848","502757.118066989","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"361","이용업","05_19_01_P","3460000","3460000-203-2026-00002","2026-01-14","","01","영업/정상","01","영업","","","","","","27.00","706-811","대구광역시 수성구 범물동 1261 108동 1층 4호","대구광역시 수성구 용학로 336, 108동 1층 4호 (범물동, 범물 하이츠)","42191","팔복이발관","2026-02-06 16:45:05","U","2026-02-08 02:40:00","일반이용업","348506.422520115","259488.824789494","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"362","이용업","05_19_01_P","3420000","3420000-203-2026-00001","2026-01-06","","03","폐업","02","폐업","2026-02-06","","","","","16.50","701-839","대구광역시 동구 지묘동 330-2","대구광역시 동구 팔공로101길 67, 3층 (지묘동)","41005","팔공사우나커터실","2026-02-06 10:02:44","U","2026-02-08 02:40:00","일반이용업","347949.037437822","272399.844929722","일반이용업","0","0","3","3","0","0","2","","","","","0","1","0","N",
"363","이용업","05_19_01_P","3550000","3550000-203-2024-00001","2024-03-26","","01","영업/정상","01","영업","","","","","","13.05","407-804","인천광역시 계양구 계산동 922-14","인천광역시 계양구 주부토로 563, 1층 일부호 (계산동)","21040","남자는머리빨2호점","2026-02-06 14:17:33","U","2026-02-08 02:40:00","일반이용업","175926.8","449181.344","일반이용업","2","1","1","1","0","0","1","","","","임대","0","0","0","N",
"364","이용업","05_19_01_P","3460000","3460000-203-2011-00010","2011-10-12","","01","영업/정상","01","영업","","","","","","60.00","706-847","대구광역시 수성구 파동 581-28 1층 상가동(9)동 101호","대구광역시 수성구 파동로 223, 상가동(9)동 1층 101호 (파동, 송원맨션)","42223","송원이용소","2026-02-06 10:01:00","U","2026-02-08 02:40:00","일반이용업","345511.861344665","259225.522556556","일반이용업","2","0","1","1","0","0","1","","","","임대","1","0","2","N",
"365","이용업","05_19_01_P","3720000","3720000-203-2021-00003","2021-07-14","","01","영업/정상","01","영업","","","","","","7.20","683-300","울산광역시 북구 화봉동 571-1","울산광역시 북구 송내10길 13, 3층 (화봉동)","44241","송정이용원","2026-02-06 14:36:25","U","2026-02-08 02:40:00","일반이용업","414182.372913752","234928.620252725","일반이용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"366","이용업","05_19_01_P","3220000","3220000-203-2026-00001","2026-02-09","","01","영업/정상","01","영업","","","","","","33.10","135-894","서울특별시 강남구 신사동 606-17","서울특별시 강남구 압구정로34길 43, 1층 101호 (신사동)","06023","엔투라지바버샵 압구정점","2026-02-09 14:37:23","I","2026-02-11 00:20:41","일반이용업","202642.147963746","446997.520598589","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"367","이용업","05_19_01_P","3070000","3070000-203-2026-00001","2026-02-09","","01","영업/정상","01","영업","","","","","","66.84","136-817","서울특별시 성북구 석관동 131-44 2층","서울특별시 성북구 한천로78길 46, 2층 (석관동)","02781","수컷","2026-02-09 16:50:48","I","2026-02-11 00:20:41","일반이용업","205646.10849479","456693.201708002","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"368","이용업","05_19_01_P","3710000","3710000-203-2026-00001","2026-02-09","","01","영업/정상","01","영업","","","","","","0.00","682-800","울산광역시 동구 동부동 327-24","울산광역시 동구 동해안로 61, 1층 102호 (동부동)","44006","포맨","2026-02-09 10:13:31","I","2026-02-11 00:20:41","일반이용업","420278.394634044","229701.241308373","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"369","이용업","05_19_01_P","3120000","3120000-203-2026-00002","2026-02-09","","01","영업/정상","01","영업","","","","","","29.60","120-060","서울특별시 서대문구 옥천동 113-2","서울특별시 서대문구 독립문로 23-1, 1층 좌측호 (옥천동)","03734","창희 이용원","2026-02-09 17:35:15","I","2026-02-11 00:20:41","일반이용업","196477.036368681","451971.954485463","일반이용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"370","이용업","05_19_01_P","3200000","3200000-203-2026-00002","2026-02-09","","01","영업/정상","01","영업","","","","","","50.00","151-872","서울특별시 관악구 신림동 490-1","서울특별시 관악구 남부순환로161길 61, 1층 102호 (신림동)","08762","종로이발","2026-02-09 17:06:28","I","2026-02-11 00:20:41","일반이용업","192774.268742812","442528.570579407","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"371","이용업","05_19_01_P","3540000","3540000-203-2026-00003","2026-02-09","","01","영업/정상","01","영업","","","","","","46.75","403-829","인천광역시 부평구 부평동 676-29 1층","인천광역시 부평구 동수로 11, 1층 (부평동)","21424","첸코 바버샵 (CHENKO BARBERSHOP)","2026-02-09 15:46:35","I","2026-02-11 00:20:41","일반이용업","175149.362552176","442598.2274448","일반이용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"372","이용업","05_19_01_P","3370000","3370000-203-1966-00576","1966-07-08","","01","영업/정상","01","영업","","","","","","14.00","611-761","부산광역시 연제구 연산동 481-3 현대아파트","부산광역시 연제구 고분로236번길 13, 지하2층 (연산동, 현대아파트)","47570","현대 대중사우나 이발소","2026-02-09 10:26:54","U","2026-02-11 02:40:00","일반이용업","391967.978816589","189197.30207574","일반이용업","0","0","0","0","2","2","2","","","","","0","0","0","N",
"373","이용업","05_19_01_P","5670000","5670156-203-2004-00031","2004-11-25","","01","영업/정상","01","영업","","","","","","9.00","631-855","경상남도 창원시 마산합포구 산호동 324-18 (지상5층)","경상남도 창원시 마산합포구 합포동1길 5 (산호동,(지상5층))","51723","황실","2026-02-09 13:06:17","U","2026-02-11 02:40:00","일반이용업","344143.755874572","191190.070014049","일반이용업","10","0","5","5","0","0","1","","","","임대","0","0","0","N",
"374","이용업","05_19_01_P","3680000","3680000-203-2020-00003","2020-11-10","","01","영업/정상","01","영업","","","","","","9.90","306-824","대전광역시 대덕구 중리동 403-2","대전광역시 대덕구 한밭대로1129번길 39, 2층 (중리동)","34394","로얄이용원","2026-02-09 10:05:39","U","2026-02-11 02:40:00","일반이용업","237952.088021051","317855.029962853","일반이용업","0","0","0","0","1","0","1","","","","","0","1","0","N",
