"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"6803","미용업","05_18_01_P","3130000","3130000-218-2023-00002","2023-11-01","","01","영업/정상","01","영업","","","","","","26.32","121-815","서울특별시 마포구 도화동 550 삼성아파트 상가 상가동동 223호","서울특별시 마포구 도화길 32, 삼성아파트 상가동 223호 (도화동)","04170","네일에비뉴 속눈썹연장&펌 왁싱 마포공덕점","2026-02-11 17:38:39","U","2026-02-13 02:40:00","피부미용업","195542.119522775","448652.176751796","피부미용업, 네일미용업","0","0","0","0","0","0","3","","","","","0","0","3","N",
"6804","미용업","05_18_01_P","3540000","3540000-212-2025-00003","2025-01-13","","03","폐업","02","폐업","2026-02-11","","","","0327104970","191.00","403-866","인천광역시 부평구 삼산동 464-5 명윤빌딩 9층 일부호","인천광역시 부평구 길주로 643, 명윤빌딩 9층 일부호 (삼산동)","21344","바얀스파 부평점","2026-02-11 12:05:20","U","2026-02-13 02:40:00","피부미용업","176428.734169661","445033.443165954","피부미용업","0","0","0","0","0","0","6","","","","","0","0","0","N",
"6805","미용업","05_18_01_P","3740000","5610000-225-2024-00001","2024-12-10","","01","영업/정상","01","영업","","","","","","115.79","443-270","경기도 수원시 영통구 이의동 1319-10","경기도 수원시 영통구 센트럴파크로127번길 154, 지하1층 101호 (이의동)","16506","13월의봄","2026-02-11 11:20:15","U","2026-02-13 02:40:00","일반미용업","204885.145352705","421342.694302602","일반미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","5","","","","","0","0","0","N",
"6806","미용업","05_18_01_P","4500000","4500000-212-2025-00001","2025-02-14","","03","폐업","02","폐업","2026-02-11","","","","","44.00","314-140","충청남도 공주시 금흥동 657","충청남도 공주시 신금1길 97-30, 1층 103호 (금흥동)","32567","코코샤넬","2026-02-11 16:54:15","U","2026-02-13 02:40:00","피부미용업","213439.223638366","330547.101281733","피부미용업","0","0","1","1","0","0","0","","","","임대","0","0","3","N",
"6807","미용업","05_18_01_P","3350000","3350000-212-2025-00001","2025-01-15","","03","폐업","02","폐업","2026-02-11","","","","","123.95","609-848","부산광역시 금정구 서동 190-19","부산광역시 금정구 서부로16번길 3, 3층 (서동)","46317","셀러블 에스테틱","2026-02-11 09:46:55","U","2026-02-13 02:40:00","피부미용업","391501.550441602","192760.807869464","피부미용업","9","1","3","3","0","0","0","","","","","0","0","5","N",
"6808","미용업","05_18_01_P","3510500","3510500-219-2023-00020","2023-08-25","","03","폐업","02","폐업","2026-02-11","","","","","27.36","","인천광역시 미추홀구 도화동 129-53","인천광역시 미추홀구 석정로324번길 17, 1층 (도화동)","22118","한올한땀뷰티","2026-02-11 15:40:59","U","2026-02-13 02:40:00","메이크업업","170856.585780687","440575.083461223","화장ㆍ분장 미용업","0","0","0","0","0","0","2","","","","임대","0","0","1","N",
"6809","미용업","05_18_01_P","4990000","4990000-215-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","40.00","537-801","전라남도 완도군 완도읍 가용리 1057-7","전라남도 완도군 완도읍 개포로145번길 38, 104호","59115","예쁨을 그리다","2026-02-12 11:38:53","I","2026-02-14 00:20:02","네일아트업","176252.496012296","91634.6738412355","네일미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"6810","미용업","05_18_01_P","5680000","5680000-211-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","74.45","343-923","충청남도 당진시 읍내동 542-1","충청남도 당진시 당진중앙1로 68, 2층 (읍내동)","31769","에르멜헤어","2026-02-12 15:56:17","I","2026-02-14 00:20:02","일반미용업","166852.222171899","376921.285455846","일반미용업","0","0","2","2","0","0","3","","","","","0","0","0","N",
"6811","미용업","05_18_01_P","3550000","3550000-211-2026-00005","2026-02-12","","01","영업/정상","01","영업","","","","","","21.80","407-320","인천광역시 계양구 병방동 118-11 용궁아트빌","인천광역시 계양구 장제로920번길 3, 1층 101호 일부호 (병방동, 용궁아트빌)","21028","대박난 커트염색","2026-02-12 17:31:15","I","2026-02-14 00:20:02","일반미용업","177127.298339075","449603.6150622","일반미용업","5","1","1","1","0","0","3","","","","임대","0","0","0","N",
"6812","미용업","05_18_01_P","3600000","3600000-211-2026-00006","2026-02-12","","01","영업/정상","01","영업","","","","","","42.84","502-827","광주광역시 서구 치평동 1187-3 정연하이빌 116호","광주광역시 서구 치평로 112, 1층 116호 (치평동, 정연하이빌)","61950","레오르헤어(LEOR HAIR)","2026-02-12 11:47:33","I","2026-02-14 00:20:02","일반미용업","186056.886438419","184251.997295499","일반미용업","0","0","0","0","0","0","4","","","","임대","0","0","0","N",
"6813","미용업","05_18_01_P","5530000","5750000-211-2026-00018","2026-02-12","","01","영업/정상","01","영업","","","","","","37.80","","경기도 화성시 효행구 비봉면 삼화리 1899-1 209호","경기도 화성시 효행구 비봉면 간곡1길 5, 209호","18283","무레나 헤어(MURENA)","2026-02-12 13:42:35","I","2026-02-14 00:20:02","일반미용업","","","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"6814","미용업","05_18_01_P","3450000","3450000-211-2026-00004","2026-02-12","","01","영업/정상","01","영업","","","","","","25.92","702-863","대구광역시 북구 태전동 156-1","대구광역시 북구 태전로 15, 태전중앙시장 다동 1층 121호 (태전동)","41458","엘샤론미용실","2026-02-12 17:49:10","I","2026-02-14 00:20:02","일반미용업","339368.007981526","270147.714152377","일반미용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"6815","미용업","05_18_01_P","5530000","5770000-211-2026-00018","2026-02-12","","01","영업/정상","01","영업","","","","","","31.95","","경기도 화성시 동탄구 오산동  981-3 힐스테이트동탄역센트릭","경기도 화성시 동탄구 동탄감배산로 124-13, 힐스테이트동탄역센트릭 103동 1층 125호 (오산동)","18479","아르떼 헤어","2026-02-12 14:15:51","I","2026-02-14 00:20:02","일반미용업","208007.232824345","410687.821206334","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"6816","미용업","05_18_01_P","3930000","5560000-222-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","425-727","경기도 안산시 단원구 고잔동 527-9 중앙오피스텔 11층 1105호","경기도 안산시 단원구 고잔로 55, 중앙오피스텔 11층 1105호 (고잔동)","15352","네일벨리온","2026-02-12 15:06:09","I","2026-02-14 00:20:02","네일아트업","185068.767406562","424185.02731601","네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"6817","미용업","05_18_01_P","3720000","3720000-213-2026-00006","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","683-500","울산광역시 북구 천곡동 410-19","울산광역시 북구 아진로 106-10, 지상1층 101호 (천곡동)","44204","큐사랑(상안점)","2026-02-12 17:13:56","I","2026-02-14 00:20:02","일반미용업","411710.510803657","239325.85010644","종합미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"6818","미용업","05_18_01_P","5020000","5040000-216-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","48.23","791-842","경상북도 포항시 북구 죽도동 201-21 1층","경상북도 포항시 북구 중흥로267번길 30, 1층 (죽도동)","37747","엘샤론 진헤어샾","2026-02-12 11:01:35","I","2026-02-14 00:20:02","일반미용업","412512.286042982","283445.542407049","일반미용업, 피부미용업","3","1","1","1","0","0","2","","","","임대","0","0","0","N",
"6819","미용업","05_18_01_P","3170000","3170000-212-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","45.43","153-010","서울특별시 금천구 독산동 1150 금천 롯데캐슬 골드파크 2차 205동 B125호","서울특별시 금천구 벚꽃로 30, 205동 B125호 (독산동, 금천 롯데캐슬 골드파크 2차)","08608","내면미용장인 김진숙","2026-02-12 10:01:18","I","2026-02-14 00:20:02","피부미용업","190567.418315661","439569.401459017","피부미용업","0","1","0","0","0","0","3","","","","","0","0","1","N",
"6820","미용업","05_18_01_P","3430000","3430000-211-2018-00027","2018-04-03","","01","영업/정상","01","영업","","","","","","0.00","703-821","대구광역시 서구 비산동 1016-14","대구광역시 서구 서대구로66길 8-4, 1층 (비산동)","41719","머릿결사랑","2026-02-12 14:42:44","I","2026-02-14 00:20:02","일반미용업","341300.734413446","266386.056585586","일반미용업","0","0","1","0","0","0","3","","","","","0","0","0","N",
"6821","미용업","05_18_01_P","4641000","4661000-215-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","","11.42","","전북특별자치도 전주시 덕진구 인후동1가 880-4","전북특별자치도 전주시 덕진구 가재미1길 6, 1동 1층 일부호 (인후동1가)","55020","봄이오나봄","2026-02-12 16:37:00","I","2026-02-14 00:20:02","기타","214554.607274005","258723.646520328","네일미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"6822","미용업","05_18_01_P","5020000","5040000-211-2026-00008","2026-02-12","","01","영업/정상","01","영업","","","","","","23.10","791-120","경상북도 포항시 북구 항구동 347-15 1층","경상북도 포항시 북구 삼호로189번길 10, 1층 (항구동)","37714","어리얼맨(AREAL MAN)","2026-02-12 17:42:08","I","2026-02-14 00:20:02","일반미용업","413985.153433492","286542.360352769","일반미용업","2","0","1","1","0","0","2","","","","임대","0","0","0","N",
"6823","미용업","05_18_01_P","3780000","3810000-211-2026-00009","2026-02-12","","01","영업/정상","01","영업","","","","","","56.10","463-825","경기도 성남시 분당구 수내동 16-2 분당 동부루트빌딩 201호 일부","경기도 성남시 분당구 황새울로200번길 36, 분당 동부루트빌딩 201호 일부호 (수내동)","13595","리케마실","2026-02-12 14:21:59","I","2026-02-14 00:20:02","일반미용업","210035.53319109","430588.918008914","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"6824","미용업","05_18_01_P","6520000","6520000-212-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","49.50","697-837","제주특별자치도 서귀포시 동홍동 648-4 황금오리","제주특별자치도 서귀포시 태평로537번길 40-2, 2층 (동홍동)","63589","데이원(Day1)","2026-02-12 17:01:26","I","2026-02-14 00:20:02","피부미용업","159948.217147459","-26904.3805572492","피부미용업","3","0","2","2","0","0","0","","","","임대","0","0","2","N",
"6825","미용업","05_18_01_P","5350000","5350000-212-2026-00004","2026-02-12","","01","영업/정상","01","영업","","","","","","42.50","621-040","경상남도 김해시 봉황동 21-3 1층","경상남도 김해시 가락로15번길 33, 1층 (봉황동)","50926","봉리단 스킨","2026-02-12 13:25:50","I","2026-02-14 00:20:02","피부미용업","370982.183199461","193633.74589902","피부미용업","0","0","1","0","0","0","1","","","","","0","0","1","N",
"6826","미용업","05_18_01_P","5350000","5350000-221-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","","36.80","621-070","경상남도 김해시 삼계동 1410-2 분성마을5단지푸르지오아파트 113호","경상남도 김해시 가야로 17, 분성마을5단지푸르지오아파트 113호 (삼계동)","50831","키레이 뷰티","2026-02-12 14:27:40","I","2026-02-14 00:20:02","메이크업업","369367.105661804","198480.25436777","피부미용업, 화장ㆍ분장 미용업","0","0","1","0","0","0","2","","","","","0","0","2","N",
"6827","미용업","05_18_01_P","3510500","3510500-211-2026-00006","2026-02-12","","01","영업/정상","01","영업","","","","","","20.00","","인천광역시 미추홀구 용현동 169-2","인천광역시 미추홀구 인하로47번길 65, 1층 좌측 상가호 (용현동)","22207","결하나 붙임","2026-02-12 16:02:07","I","2026-02-14 00:20:02","일반미용업","169613.262895086","439035.831003848","일반미용업","0","0","1","1","0","0","1","","","","","0","0","0","N",
"6828","미용업","05_18_01_P","3560000","3560000-211-2026-00017","2026-02-12","","01","영업/정상","01","영업","","","","","","46.00","","인천광역시 서구 청라동 180-8 1층 일부호","인천광역시 서구 청라커낼로233번길 3-4, 1층 일부호 (청라동)","22763","오르톤헤어","2026-02-12 18:00:49","I","2026-02-14 00:20:02","일반미용업","168475.346259755","447479.971091132","일반미용업","0","0","0","0","0","0","6","","","","","0","0","0","N",
"6829","미용업","05_18_01_P","5380000","5380000-213-2024-00015","2024-02-20","","01","영업/정상","01","영업","","","","","","33.00","626-742","경상남도 양산시 물금읍 범어리 2784 원타운","경상남도 양산시 물금읍 야리3길 49, 원타운 1층 111호 일부호","50652","아이뷰뷰티(iview beauty)","2026-02-12 14:48:18","I","2026-02-14 00:20:02","메이크업업","382844.254684339","203582.069039697","종합미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"6830","미용업","05_18_01_P","5380000","5380000-222-2019-00007","2019-07-08","","01","영업/정상","01","영업","","","","","","36.30","626-811","경상남도 양산시 물금읍 가촌리 1257-7","경상남도 양산시 물금읍 백호2길 28-7, 1층 일부","50613","네일,맑음","2026-02-12 14:07:27","I","2026-02-14 00:20:02","네일아트업","381523.447533812","204009.452328952","네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","2","","","","","0","0","1","N",
"6831","미용업","05_18_01_P","3660000","3660000-219-2026-00004","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","302-859","대전광역시 서구 탄방동 638 시티빌 3차","대전광역시 서구 문정로2번길 51, 1층 112호 (탄방동, 시티빌 3차)","35261","아이바리","2026-02-12 11:43:48","I","2026-02-14 00:20:02","메이크업업","234275.658668533","315967.817908536","화장ㆍ분장 미용업","0","0","0","0","0","0","3","","","","","0","0","2","N",
"6832","미용업","05_18_01_P","3330000","3330000-212-2026-00007","2026-02-12","","01","영업/정상","01","영업","","","","","","37.80","612-842","부산광역시 해운대구 좌동 1477-1","부산광역시 해운대구 양운로42번길 11, 204호 (좌동)","48111","휴,숨결테라피","2026-02-12 14:46:45","I","2026-02-14 00:20:02","피부미용업","398304.016430747","187579.08017232","피부미용업","0","0","0","0","0","0","5","","","","","0","0","1","N",
"6833","미용업","05_18_01_P","4610000","4610000-212-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","23.60","340-904","충청남도 예산군 삽교읍 목리 894-1 이지더원아파트","충청남도 예산군 삽교읍 수암천로 11, 116동 1층 103호 (이지더원아파트)","32416","리오라(Riora)뷰티","2026-02-12 16:59:19","I","2026-02-14 00:20:02","피부미용업","170480.669069699","351364.336253667","피부미용업","0","0","1","0","0","0","0","","","","","0","0","1","N",
"6834","미용업","05_18_01_P","3660000","3660000-212-2026-00007","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","302-855","대전광역시 서구 정림동 610 무지개종합시장","대전광역시 서구 정림동로7번길 22, 무지개종합시장 1층 일부호 (정림동)","35396","렌느제이","2026-02-12 17:23:56","I","2026-02-14 00:20:02","피부미용업","232838.676632205","311703.466638706","피부미용업","0","0","0","0","0","0","0","","","","","0","0","1","N",
"6835","미용업","05_18_01_P","3670000","3670000-211-2026-00009","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","305-330","대전광역시 유성구 지족동 880 열매마을 아파트 6단지 상가동 지상1층 104호","대전광역시 유성구 노은동로 187, 상가동 지상1층 104호 (지족동, 열매마을 아파트 6단지)","34083","열매헤어","2026-02-12 16:45:14","I","2026-02-14 00:20:02","일반미용업","228721.759293981","319576.230920843","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"6836","미용업","05_18_01_P","3670000","3670000-212-2013-00025","2013-08-23","","01","영업/정상","01","영업","","","","","","0.00","305-315","대전광역시 유성구 원신흥동 569-4 지상1층","대전광역시 유성구 원신흥남로41번길 62, 지상1층 (원신흥동)","34194","아로마 에스테틱","2026-02-12 14:06:00","I","2026-02-14 00:20:02","피부미용업","230121.119446319","314965.482652361","피부미용업","1","0","0","0","0","0","2","","","","","0","0","1","N",
"6837","미용업","05_18_01_P","3220000","3220000-211-2026-00009","2026-02-12","","01","영업/정상","01","영업","","","","","","119.40","135-855","서울특별시 강남구 도곡동 450-8","서울특별시 강남구 논현로26길 14, 지상1층 (도곡동)","06302","르베아트리(Revea Try)","2026-02-12 16:02:30","I","2026-02-14 00:20:02","일반미용업","203833.034741863","442220.776799585","일반미용업","0","0","1","1","0","0","6","","","","","0","0","0","N",
"6838","미용업","05_18_01_P","3220000","3220000-211-2026-00010","2026-02-12","","01","영업/정상","01","영업","","","","","","14.40","135-924","서울특별시 강남구 역삼동 736-1 캐피탈타워","서울특별시 강남구 테헤란로 142, 지하1층 B104호 (역삼동)","06236","프레임라인(FRAME LINE)","2026-02-12 16:57:15","I","2026-02-14 00:20:02","일반미용업","203016.183843955","444168.205988118","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"6839","미용업","05_18_01_P","3560000","3560000-211-2026-00016","2026-02-12","","01","영업/정상","01","영업","","","","","","11.00","","인천광역시 서구 청라동 186-10 1층","인천광역시 서구 청라라임로16번길 28, 1층 (청라동)","22740","SOYU(소유)","2026-02-12 13:59:21","I","2026-02-14 00:20:02","일반미용업","169302.5","447500.745","일반미용업","0","0","0","0","0","0","2","","","","","0","0","1","N",
"6840","미용업","05_18_01_P","5050000","5050000-215-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","780-921","경상북도 경주시 현곡면 하구리 375-24","경상북도 경주시 현곡면 용담로 538-9, 104호","38048","쏘뷰티(네일)","2026-02-12 13:27:21","I","2026-02-14 00:20:02","네일아트업","396296.989043577","267685.459120407","네일미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"6841","미용업","05_18_01_P","5060000","5060000-221-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","20.25","740-100","경상북도 김천시 성내동 4-1","경상북도 김천시 자산로 200, 2층 201호 (성내동)","39583","도로시뷰티#","2026-02-12 16:21:47","I","2026-02-14 00:20:02","피부미용업","300608.671105077","292532.267623953","피부미용업, 화장ㆍ분장 미용업","4","0","2","0","0","0","1","","","","","0","0","2","N",
"6842","미용업","05_18_01_P","5050000","5050000-222-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","780-933","경상북도 경주시 동천동 943-9","경상북도 경주시 초당길55번길 13, 1층 (동천동)","38113","해네일로","2026-02-12 10:57:14","I","2026-02-14 00:20:02","네일아트업","401891.644721086","262870.435369107","네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"6843","미용업","05_18_01_P","3060000","3060000-213-2026-00005","2026-02-12","","01","영업/정상","01","영업","","","","","","31.30","131-820","서울특별시 중랑구 면목동 180-110","서울특별시 중랑구 봉우재로14길 25, 1층 좌측호 (면목동)","02130","남성컷트","2026-02-12 10:46:28","I","2026-02-14 00:20:02","일반미용업","206856.649993626","454121.02373051","종합미용업","0","0","1","0","0","0","2","","","","","0","0","0","N",
"6844","미용업","05_18_01_P","3860000","3871000-211-2026-00006","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","","경기도 부천시 원미구 역곡동 111-12 1층","경기도 부천시 원미구 부일로 759, 1층 (역곡동)","14670","인소아헤어","2026-02-12 11:16:43","I","2026-02-14 00:20:02","일반미용업","183468.331692087","442749.835189007","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"6845","미용업","05_18_01_P","3860000","3881000-215-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","","경기도 부천시 소사구 범박동 155-2 현대리치모아 1층117호","경기도 부천시 소사구 범안로 117, 현대리치모아 1층 117호 (범박동)","14782","mood in nail(무드인네일)","2026-02-12 13:25:06","I","2026-02-14 00:20:02","네일아트업","183101.183792573","441023.216686997","네일미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"6846","미용업","05_18_01_P","5310000","5310000-219-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","","40.46","660-031","경상남도 진주시 충무공동 295 혁신도시중흥에스-클래스센트럴시티4단지","경상남도 진주시 에나로175번길 11, 2010호 (충무공동, 혁신도시중흥에스-클래스센트럴시티4단지)","52855","더맑은스튜디오","2026-02-12 15:18:07","I","2026-02-14 00:20:02","메이크업업","304308.398428194","186743.591469102","화장ㆍ분장 미용업","0","0","2","0","0","0","6","","","","","0","0","1","N",
"6847","미용업","05_18_01_P","3470000","3470000-212-2026-00005","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","704-912","대구광역시 달서구 본리동 145-5","대구광역시 달서구 당산로 27, 차동 2층 2호 (본리동)","42676","숨결","2026-02-12 11:57:06","I","2026-02-14 00:20:02","피부미용업","339445.307160232","261072.296472264","피부미용업","0","0","0","0","0","0","2","","","","","1","0","3","N",
"6848","미용업","05_18_01_P","3220000","3220000-225-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","143.64","135-817","서울특별시 강남구 논현동 170 스페이스모노빌딩","서울특별시 강남구 논현로115길 71, 스페이스모노빌딩 지상2층 (논현동)","06118","오벨르","2026-02-12 10:17:07","I","2026-02-14 00:20:02","일반미용업","202336.909549387","445123.90893791","일반미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","2","2","0","0","12","","","","","0","0","0","N",
"6849","미용업","05_18_01_P","3160000","3160000-213-2026-00009","2026-02-12","","01","영업/정상","01","영업","","","","","","42.00","152-870","서울특별시 구로구 구로동 705-50","서울특별시 구로구 구로동로25길 18, 1층 (구로동)","08309","큐사랑","2026-02-12 11:42:37","I","2026-02-14 00:20:02","일반미용업","189581.416865297","443175.396802479","종합미용업","0","0","1","1","0","0","1","","","","","0","0","1","N",
"6850","미용업","05_18_01_P","4060000","4060000-211-2026-00006","2026-02-12","","01","영업/정상","01","영업","","","","","","27.66","413-190","경기도 파주시 와동동 1440","경기도 파주시 경의로1240번길 14-31, 1층 110호 (와동동)","10896","다니엘헤어","2026-02-12 11:18:37","I","2026-02-14 00:20:02","일반미용업","178951.728993503","469381.447178262","일반미용업","9","3","1","0","0","0","3","","","","","0","0","0","N",
"6851","미용업","05_18_01_P","3940000","4100100-211-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","19.04","411-848","경기도 고양시 일산서구 주엽동 36 강선마을1단지","경기도 고양시 일산서구 대산로 102, 강선마을1단지 지하층 101호 (주엽동)","10375","우리동네 머리하는 곳","2026-02-12 12:02:17","I","2026-02-14 00:20:02","일반미용업","179319.227381561","463590.388585795","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"6852","미용업","05_18_01_P","3520000","3520000-212-2026-00004","2026-02-12","","01","영업/정상","01","영업","","","","","","31.60","406-081","인천광역시 연수구 송도동 29-8 송도씨워크인테라스한라 지상3층 C337호","인천광역시 연수구 센트럴로 313, 송도씨워크인테라스한라 지상3층 C337호 (송도동)","22006","아름뷰티","2026-02-12 13:48:37","I","2026-02-14 00:20:02","피부미용업","167306.809226746","433346.288587482","피부미용업","0","0","0","0","0","0","4","","","","","0","0","2","N",
"6853","미용업","05_18_01_P","5410000","5410000-213-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","34.00","635-805","경상남도 창녕군 창녕읍 교하리 198-1","경상남도 창녕군 창녕읍 교하길 29","50325","보보뷰티","2026-02-12 15:34:21","I","2026-02-14 00:20:02","피부미용업","335854.369035183","227703.79609354","종합미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"6854","미용업","05_18_01_P","3050000","3050000-215-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","33.00","130-850","서울특별시 동대문구 전농동 38-104","서울특별시 동대문구 전농로16길 54, 1층 (전농동)","02508","뽐네일","2026-02-12 10:57:23","I","2026-02-14 00:20:02","네일아트업","205263.826418987","452869.992526477","네일미용업","0","0","1","1","0","0","4","","","","임대","0","0","0","N",
"6855","미용업","05_18_01_P","3630000","3630000-211-2026-00008","2026-02-12","","01","영업/정상","01","영업","","","","","","33.21","506-304","광주광역시 광산구 수완동 1488 수완1차우미린아파트 상가동 102호","광주광역시 광산구 수완로33번길 22, 상가동 1층 102호 (수완동, 수완1차우미린아파트)","62306","더하나","2026-02-12 15:47:44","I","2026-02-14 00:20:02","일반미용업","184199.027404761","187757.528628302","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"6856","미용업","05_18_01_P","3110000","3110000-215-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","16.50","122-200","서울특별시 은평구 진관동 25 은평뉴타운 구파발","서울특별시 은평구 진관3로 77, 제918동 제1층 제상가102호 (진관동, 은평뉴타운 구파발)","03301","네인 네일 스튜디오","2026-02-12 15:13:46","I","2026-02-14 00:20:02","네일아트업","","","네일미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"6857","미용업","05_18_01_P","3830000","3850000-215-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","431-846","경기도 안양시 동안구 관양동 1502 스타타워빌딩","경기도 안양시 동안구 흥안대로 527, 스타타워빌딩 3층 306호 (관양동)","13951","네일유월","2026-02-12 17:00:30","I","2026-02-14 00:20:02","네일아트업","197814.858608781","433232.516618571","네일미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"6858","미용업","05_18_01_P","3830000","3850000-215-2026-00004","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","431-827","경기도 안양시 동안구 호계동 1071-15","경기도 안양시 동안구 평촌대로99번길 24, 1층 일부호 (호계동)","14099","아뜰리에드퓨에떼","2026-02-12 17:58:55","I","2026-02-14 00:20:02","네일아트업","196365.249499046","430970.591856382","네일미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"6859","미용업","05_18_01_P","3420000","3420000-219-2026-00004","2026-02-12","","01","영업/정상","01","영업","","","","","","8.25","701-829","대구광역시 동구 신천동 364-19","대구광역시 동구 동부로30길 69-5, 1층 (신천동)","41252","루밍 스튜디오(Ruming studio)","2026-02-12 14:28:45","I","2026-02-14 00:20:02","메이크업업","347090.446482767","264642.569887178","화장ㆍ분장 미용업","0","0","1","1","0","0","1","","","","임대","1","0","1","N",
"6860","미용업","05_18_01_P","4490000","5650000-211-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","23.00","330-040","충청남도 천안시 동남구 사직동 248-3 1층","충청남도 천안시 동남구 대흥로 131, 1층 (사직동)","31130","착한미용실","2026-02-12 17:57:18","I","2026-02-14 00:20:02","일반미용업","213152.378131063","366602.2744869","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"6861","미용업","05_18_01_P","3440000","3440000-215-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","","0.00","705-817","대구광역시 남구 대명동 1803-8","대구광역시 남구 중앙대로49길 25, 1층 (대명동)","42410","무오네일","2026-02-12 15:53:42","I","2026-02-14 00:20:02","네일아트업","343469.188269709","262843.872581087","네일미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"6862","미용업","05_18_01_P","4470000","4470000-213-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","30.10","369-903","충청북도 음성군 금왕읍 무극리 776 음성자이센트럴시티","충청북도 음성군 금왕읍 무극로 243-15, 상가1동 206호 (음성자이센트럴시티)","27630","자이 헤어살롱","2026-02-12 13:26:32","I","2026-02-14 00:20:02","기타","","","종합미용업","2","0","2","0","0","0","3","","","","임대","0","0","0","N",
"6863","미용업","05_18_01_P","4231000","4231000-215-2026-00001","2026-02-12","","01","영업/정상","01","영업","","","","","","7.04","","강원특별자치도 속초시 동명동 599 속초 롯데캐슬 인더스카이","강원특별자치도 속초시 수복로 235, 301동 106호 (동명동, 속초 롯데캐슬 인더스카이)","24827","마이네일","2026-02-12 11:46:39","I","2026-02-14 00:20:02","네일아트업","","","네일미용업","0","0","0","0","0","0","1","","","","","0","1","0","N",
